lat;lon;species;diameter;raster
-25.0100423602604;31.498166163562;ca;1.538281;12122
-25.0102738795729;31.4980118955023;ca;2.543563;12122
-25.0102972637421;31.4977150750176;ca;3.916102;12122
-25.0101992646176;31.4976909026213;ca;3.765779;12122
-25.0098152529638;31.4981479570569;ca;5.051173;12122
-25.0103724102351;31.4984057699432;ca;4.779416;12122
-25.0098129450951;31.4978855728561;ca;4.123332;12122
-25.0104200862404;31.4985746389256;ca;4.497075;12122
-25.0103950286187;31.4979354657972;ca;5.097044;12122
-25.0101331470885;31.4979915860367;ca;1.405767;12122
-25.0103465353311;31.4979638030307;ca;4.119579;12122
-25.0100347788472;31.4983303196611;ca;3.181435;12122
-25.0102158888924;31.4982758170277;ca;5.402212;12122
-25.0103961800847;31.4980484171528;ca;4.444847;12122
-25.0104980612717;31.4984803047713;ca;4.290697;12122
-25.0105594282485;31.4983099628598;ca;2.545161;12122
-25.0102729900339;31.4979840740489;ca;5.869309;12122
-25.0102351559484;31.4979512977597;ca;3.817885;12122
-25.0101675049852;31.497860030012;ca;4.021755;12122
-25.0101112599697;31.498367373276;ca;3.513952;12122
-25.0103837962615;31.498462903516;ca;2.644928;12122
-25.0101221083937;31.4982136647313;ca;5.553877;12122
-25.0098437581318;31.4981279410192;ca;4.074549;12122
-25.010569431177;31.4978645692722;ca;3.23959;12122
-25.0100295667265;31.4979835991627;ca;3.274671;12122
-25.0104737446319;31.4978000931945;ca;5.358317;12122
-25.0100694770746;31.4983592265858;ca;1.261866;12122
-25.0104298968697;31.4984113173424;ca;2.953668;12122
-25.0100300328448;31.4983467073837;ca;3.346049;12122
-25.0102752842692;31.4978730373351;ca;4.452797;12122
-25.0102784827043;31.4983150418966;ca;2.839039;12122
-25.010219384744;31.4984892100421;ca;2.514049;12122
-25.0104853506638;31.4977031560996;ca;4.176723;12122
-25.0106027003078;31.4983316377879;ca;1.142752;12122
-25.0100980605171;31.4978149663162;ca;3.706508;12122
-25.0099585760259;31.4979445696623;ca;4.023883;12122
-25.0104705526889;31.4979204952131;ca;2.310819;12122
-25.0097190421635;31.4980040856077;ca;3.618031;12122
-25.0097037021577;31.4979843906128;ca;1.998544;12122
-25.0101057832499;31.4984610618365;ca;4.810203;12122
-25.0106081040256;31.4984067847415;ca;2.332518;12122
-25.0102731581281;31.4976941937079;ca;5.664747;12122
-25.0097074440668;31.4977851625124;ca;4.719837;12122
-25.010409063926;31.498186211188;ca;2.697935;12122
-25.0096899234916;31.4977366426222;ca;3.013935;12122
-25.0104828287138;31.4985304720205;ca;2.730653;12122
-25.0104949387902;31.4977572520814;ca;4.124578;12122
-25.0100057360367;31.4980018285831;ca;4.76504;12122
-25.0101947287444;31.4978156304149;ca;5.645344;12122
-25.0100664152902;31.4984214546249;ca;2.305425;12122
-25.0098965435903;31.4981623170474;ca;2.930408;12122
-25.0103256653781;31.4982949617207;ca;3.426801;12122
-25.0100327687709;31.4980701389281;ca;3.139111;12122
-25.0100280756204;31.4979551099377;ca;4.885838;12122
-25.0099141936946;31.4978593170824;ca;2.657378;12122
-25.0098228316393;31.4982070891715;ca;3.925685;12122
-25.0100467182309;31.4977524234879;ca;2.509707;12122
-25.0104384795543;31.4976500328756;ca;3.126039;12122
-25.0103665113094;31.4983392290167;ca;1.522408;12122
-25.0102909155631;31.4983005283708;ca;1.174168;12122
-25.0100283237959;31.4983251856552;ca;3.814737;12122
-25.0097228176634;31.4985451273759;ca;2.764264;12122
-25.0101033322142;31.4976925858122;ca;2.564867;12122
-25.010330249787;31.4976869654743;ca;1.078729;12122
-25.0097288775911;31.4980486739906;ca;2.712612;12122
-25.0103556863352;31.4984116638738;ca;2.08503;12122
-25.0104658861057;31.4980505217976;ca;1.259407;12122
-25.0104262949481;31.4980672753853;ca;1.064077;12122
-25.0099482630047;31.4979366808058;ca;5.885052;12122
-25.0100917797155;31.4981474212092;ca;1.974028;12122
-25.0097356572446;31.4979230960068;ca;3.179984;12122
-25.0105309036687;31.4977609605294;ca;1.470501;12122
-25.010192464473;31.4985397212102;ca;3.427435;12122
-25.0103045192327;31.4976854321164;ca;4.758842;12122
-25.0105908361115;31.4981210512301;ca;5.439335;12122
-25.0104034002654;31.4984008798911;ca;2.784187;12122
-25.0104616375098;31.4982003793906;ca;1.852303;12122
-25.0102962674444;31.4977412572361;ca;4.3471;12122
-25.0105208964346;31.4980034622785;ca;1.874837;12122
-25.0100147048965;31.4978487562338;ca;4.882011;12122
-25.0099477983157;31.4983108181455;ca;1.335458;12122
-25.0104450823474;31.4980881601209;ca;1.999439;12122
-25.009907000971;31.4983159372755;ca;5.980072;12122
-25.0098979753086;31.4978595985941;ca;3.499278;12122
-25.0104352881101;31.4984233659714;ca;2.06917;12122
-25.0105238975108;31.4979629255069;ca;5.960642;12122
-25.0098095307326;31.4979052619156;ca;2.601364;12122
-25.0105234861793;31.4981696935118;ca;2.943647;12122
-25.0096874257333;31.4985116454481;ca;2.869931;12122
-25.010530727855;31.4977501535637;ca;1.09234;12122
-25.0098896511714;31.4979663586504;ca;2.402347;12122
-25.0099906056667;31.4984821675076;ca;4.360711;12122
-25.0099553309742;31.4983401961712;ca;4.625171;12122
-25.0104797015563;31.4983677632703;ca;1.024826;12122
-25.0101441644412;31.498016776806;ca;5.600034;12122
-25.0097889466687;31.4984217706584;ca;4.621257;12122
-25.0100688130361;31.4981536799617;ca;3.604952;12122
-25.01036439277;31.4982946260446;ca;3.254966;12122
-25.0101825518622;31.4984267879397;ca;5.724731;12122
-25.0097247981094;31.4980922651517;ca;4.574133;12122
-25.0099229125502;31.4978450680215;ca;4.619353;12122
-25.0104566900573;31.4976880125398;ca;1.858721;12122
-25.0101819389669;31.4976295281734;ca;1.763645;12122
-25.0099143888607;31.4980075908915;ca;4.617734;12122
-25.0106102080748;31.4979742961679;ca;3.472528;12122
-25.0102709306853;31.4977182363267;ca;5.303657;12122
-25.010320214503;31.4983611230066;ca;5.464109;12122
-25.0102388381889;31.4981568557441;ca;1.302961;12122
-25.0105461511095;31.498394811101;ca;1.458185;12122
-25.010100936606;31.4982803748175;ca;2.088167;12122
-25.0098548109553;31.4980986479737;ca;3.365692;12122
-25.0103227367663;31.4981965025185;ca;2.225925;12122
-25.0105038274001;31.4984865537475;ca;2.084504;12122
-25.0102445780433;31.497758734688;ca;2.461899;12122
-25.0099285323849;31.4984057297733;ca;3.849293;12122
-25.0098723980997;31.4985788502278;ca;1.736719;12122
-25.0104144349847;31.4979684072178;ca;2.590626;12122
-25.0101684107757;31.4979684421732;ca;5.306541;12122
-25.010205867597;31.4980885205228;ca;4.80671;12122
-25.0099598292924;31.4977470270268;ca;5.282148;12122
-25.010531339043;31.4985834220745;ca;5.442456;12122
-25.0100074413686;31.4978183351668;ca;3.418247;12122
-25.0101107945214;31.4981690143242;ca;2.396004;12122
-25.0098615775977;31.4980706157807;ca;2.946341;12122
-25.009998288855;31.4982034944736;ca;2.697881;12122
-25.010612000536;31.4981132101957;ca;5.366285;12122
-25.0102443709102;31.4979566959644;ca;4.412274;12122
-25.0104001774964;31.4981958860759;ca;5.69115;12122
-25.010010034117;31.4984561778816;ca;4.109973;12122
-25.0098736105307;31.4979992943813;ca;4.887782;12122
-25.0102299580637;31.4984955214771;ca;2.702898;12122
-25.0098240525243;31.497828089655;ca;4.810893;12122
-25.0105234749733;31.4976980664778;ca;2.676;12122
-25.010150269727;31.4984248096032;ca;4.462093;12122
-25.0096812789615;31.4979887230191;ca;5.976813;12122
-25.0100291807042;31.498271402617;ca;1.793625;12122
-25.0104740242771;31.4984130304878;ca;5.322679;12122
-25.010168745303;31.4976917284768;ca;1.812369;12122
-25.0104724522627;31.4978871338156;ca;2.808666;12122
-25.0097539207141;31.4978960684764;ca;3.086584;12122
-25.0103409068868;31.4976864659627;ca;2.499104;12122
-25.0103811056716;31.4981657235612;ca;4.479539;12122
-25.0099033506425;31.498312112995;ca;2.361595;12122
-25.0100600935282;31.4983151989787;ca;3.394466;12122
-25.0102318827904;31.4982193355572;ca;1.276207;12122
-25.0101234515512;31.4983586720209;ca;5.043701;12122
-25.0097976280193;31.498397570024;ca;4.589003;12122
-25.0098199373289;31.497669768113;ca;1.665367;12122
-25.0100815227787;31.4983846428596;ca;4.459302;12122
-25.0103232766276;31.4976397373546;ca;4.367718;12122
-25.0099437941113;31.4984780229497;ca;4.557646;12122
-25.0097562402975;31.4985599279578;ca;1.305162;12122
-25.010456704802;31.4977585556339;ca;1.673001;12122
-25.0104800005339;31.498515326945;ca;3.861778;12122
-25.0106050374435;31.4982935201587;ca;4.529573;12122
-25.010046588227;31.4976961661282;ca;4.689844;12122
-25.0105832817747;31.4976900919127;ca;2.86606;12122
-25.0099979393578;31.4984564630467;ca;4.142524;12122
-25.0102180057761;31.4982574456395;ca;2.294915;12122
-25.0103414709454;31.4980434654122;ca;1.044069;12122
-25.0101364639244;31.4983759198211;ca;4.888789;12122
-25.0098333586027;31.4979916838348;ca;3.860234;12122
-25.0104384388695;31.4984318546195;ca;3.631295;12122
-25.0105646447911;31.4982477290365;ca;4.983807;12122
-25.010410932068;31.4980123230822;ca;3.276112;12122
-25.0097248915553;31.4979259402621;ca;2.922274;12122
-25.0104661981292;31.4985084698837;ca;5.47377;12122
-25.0099704654878;31.4976313623497;ca;2.494134;12122
-25.0098794379429;31.4980235325995;ca;1.39141;12122
-25.0101945548892;31.4977075022302;ca;5.553298;12122
-25.0097014459106;31.4981248553031;ca;3.230342;12122
-25.0103645714412;31.4985760679865;ca;2.662902;12122
-25.0097905960177;31.4985341637052;ca;4.586846;12122
-25.0099690589098;31.4976889957141;ca;4.20277;12122
-25.0105798930527;31.4983082256445;ca;3.833429;12122
-25.0105960917563;31.498231589636;ca;5.206409;12122
-25.0103636204058;31.4977305628949;ca;4.148372;12122
-25.0097394214913;31.4977833773154;ca;3.860959;12122
-25.0106232247789;31.4983414981321;ca;1.944221;12122
-25.0104942134424;31.4982456951728;ca;3.338909;12122
-25.0100416606267;31.4981317154118;ca;3.640068;12122
-25.0097780212019;31.4976748453282;ca;3.124327;12122
-25.0105607982636;31.4978281458639;ca;2.720387;12122
-25.0103649341216;31.4981228959455;ca;5.028327;12122
-25.010484871616;31.4979580697348;ca;3.481196;12122
-25.0098797024778;31.4983069830495;ca;3.709684;12122
-25.0099641535682;31.498285091725;ca;3.013901;12122
-25.0104042775833;31.4979053833499;ca;3.054258;12122
-25.0103451141171;31.4981751338082;ca;1.566319;12122
-25.0101507816167;31.4980975359171;ca;4.013551;12122
-25.0098187679575;31.4985405237166;ca;1.214813;12122
-25.0104750478063;31.4977142851433;ca;4.087636;12122
-25.0097500112765;31.4980203682077;ca;3.466035;12122
-25.0098919943874;31.4981915870488;ca;5.491245;12122
-25.0101218348274;31.4978124229474;ca;5.740052;12122
-25.0103709865728;31.498044533316;ca;3.351039;12122
-25.0103681105022;31.4984768822221;ca;3.970905;12122
-25.0100714652066;31.4982016960156;ca;3.216989;12122
-25.0103063493687;31.4976804502942;ca;5.841827;12122
-25.0103102239338;31.4977567302728;ca;4.859479;12122
-25.0096836087291;31.4978873182719;ca;5.522135;12122
-25.0099655264087;31.4978618598448;ca;4.368165;12122
-25.0097326699842;31.4979816242967;ca;5.798244;12122
-25.0099162855873;31.4976904627837;ca;5.957271;12122
-25.0099808209784;31.4980294777491;ca;4.680251;12122
-25.0104314466834;31.4983054874083;ca;2.814192;12122
-25.0104869535603;31.4985193742705;ca;5.82405;12122
-25.0105644542015;31.4976442948029;ca;3.248249;12122
-25.0097560058891;31.4982116618087;ca;4.856237;12122
-25.010572947937;31.4982299578312;ca;1.444154;12122
-25.0100022853675;31.4979138341489;ca;4.190247;12122
-25.0106007210722;31.4983605041674;ca;5.659567;12122
-25.0105597642604;31.4981650537166;ca;4.306892;12122
-25.0105278570623;31.4977579365754;ca;3.453982;12122
-25.0098473997757;31.4977471088988;ca;5.061094;12122
-25.009934503026;31.4978771537859;ca;3.092481;12122
-25.0097092382127;31.497948096265;ca;4.298536;12122
-25.0103115099111;31.4982674876542;ca;2.14993;12122
-25.0106225339207;31.4985414121085;ca;1.357394;12122
-25.0104343912315;31.49797496424;ca;3.049612;12122
-25.01050872368;31.4979874545612;ca;1.89813;12122
-25.0104876251043;31.4982320692298;ca;4.941277;12122
-25.0106145029774;31.4977247958539;ca;4.500596;12122
-25.0100256684495;31.498226485573;ca;2.80893;12122
-25.0101071113791;31.4984676779292;ca;5.569705;12122
-25.0100328415749;31.4982843666813;ca;2.800975;12122
-25.0105535710749;31.4976514799708;ca;4.225924;12122
-25.0099005392995;31.4981963781303;ca;3.125549;12122
-25.0101168079868;31.4983567248434;ca;4.917713;12122
-25.0098286443174;31.4976680681391;ca;4.131196;12122
-25.0098218857586;31.4978615053475;ca;4.183261;12122
-25.0104005666188;31.4976429108086;ca;1.649416;12122
-25.0097271943249;31.4977050079237;ca;4.320474;12122
-25.0103858317799;31.4984721357231;ca;1.813858;12122
-25.0101910995735;31.4980974819587;ca;2.749326;12122
-25.010063178837;31.4982516896191;ca;5.548772;12122
-25.0102478856307;31.4979344929967;ca;5.336766;12122
-25.0098680412677;31.4985057693959;ca;1.086715;12122
-25.0104968702814;31.4984716760417;ca;3.037651;12122
-25.0096854754044;31.4981809394721;ca;3.839112;12122
-25.0104610172388;31.4979632855013;ca;2.782491;12122
-25.0097856935506;31.4981948197199;ca;1.648292;12122
-25.0097063559389;31.4979402600412;ca;1.503769;12122
-25.0105190496829;31.4985115732793;ca;4.581018;12122
-25.0099510809811;31.4985277701899;ca;3.649454;12122
-25.0100147720933;31.4978142544837;ca;2.614056;12122
-25.0105036460466;31.4980279905054;ca;3.282151;12122
-25.0102752852486;31.4982987278768;ca;5.740308;12122
-25.0105042289669;31.4978680442967;ca;1.501412;12122
-25.0103851931844;31.4981541552799;ca;1.472589;12122
-25.0101119996832;31.4979782038281;ca;4.435844;12122
-25.0097263173235;31.497779017091;ca;4.949702;12122
-25.0097638657986;31.4982118946576;ca;1.762996;12122
-25.0100619050901;31.4982598236499;ca;5.866028;12122
-25.0099023480889;31.4983704682884;ca;3.705205;12122
-25.0103497174207;31.4985393607379;ca;2.457713;12122
-25.0104993233258;31.4983897412632;ca;5.953275;12122
-25.0105760937543;31.4985087350262;ca;2.78919;12122
-25.0097774503823;31.4985538574514;ca;1.681768;12122
-25.0101982328193;31.4984749910774;ca;2.651093;12122
-25.0104704019705;31.4976470588522;ca;1.471486;12122
-25.010340082436;31.4980816863674;ca;1.793508;12122
-25.0101604642611;31.4981507756165;ca;5.654953;12122
-25.0103580261564;31.4976546787318;ca;4.787146;12122
-25.0098599304179;31.4983369682594;ca;3.070658;12122
-25.0103211291025;31.4982180131266;ca;1.018868;12122
-25.0104245569478;31.4984010591628;ca;5.551225;12122
-25.0097358807077;31.4979609561648;ca;5.76706;12122
-25.0099061445258;31.4982390736767;ca;5.322166;12122
-25.0106235263987;31.4977859679218;ca;3.782881;12122
-25.0099862446175;31.4979129968271;ca;3.490469;12122
-25.0103333931109;31.4979744643655;ca;2.427143;12122
-25.0104627472843;31.4980198348511;ca;4.680641;12122
-25.010531726963;31.4979148369752;ca;5.07797;12122
-25.0100782957118;31.4979404040204;ca;5.694896;12122
-25.0105615589657;31.4980172084281;ca;5.256926;12122
-25.0102738811849;31.4982719230878;ca;2.609731;12122
-25.0099616698993;31.4984407064418;ca;1.26938;12122
-25.0099975154512;31.4979416645258;ca;5.731418;12122
-25.0102346272357;31.497706640957;ca;4.941484;12122
-25.0104237964293;31.4981672979222;ca;1.495303;12122
-25.0099219308016;31.4976529444276;ca;2.170708;12122
-25.0099215425102;31.4984930146379;ca;1.533271;12122
-25.0104198030396;31.4976503929547;ca;3.586341;12122
-25.0100263911643;31.4979802160265;ca;1.223826;12122
-25.0102646429083;31.4977846310629;ca;4.987536;12122
-25.0104612845742;31.4978880960779;ca;5.708806;12122
-25.0097580388652;31.4979957261366;ca;4.636572;12122
-25.0101629935845;31.4980009769311;ca;4.910955;12122
-25.0105021288738;31.4983137985424;ca;4.18878;12122
-25.010043446771;31.497965051372;ca;3.930617;12122
-25.0103270717765;31.4978617681019;ca;2.106515;12122
-25.0101566308498;31.4981826659669;ca;4.105699;12122
-25.010439582974;31.4982608932541;ca;3.449262;12122
-25.010011484216;31.497997823094;ca;2.179312;12122
-25.0102632497639;31.498577608918;ca;5.847444;12122
-25.010110434038;31.4977523643582;ca;1.990365;12122
-25.0097758082329;31.4981340482567;ca;1.533197;12122
-25.0098439963366;31.4976753508051;ca;3.231962;12122
-25.0099384904327;31.4976456595148;ca;4.548542;12122
-25.0100156292424;31.4980787532348;ca;3.952881;12122
-25.0104762465936;31.4979533732832;ca;1.887271;12122
-25.0101404140842;31.4977799818939;ca;2.188316;12122
-25.0099279357518;31.4978550604443;ca;5.067902;12122
-25.0102733207069;31.4980742754152;ca;5.966599;12122
-25.0104653891289;31.4977450953871;ca;5.699089;12122
-25.0103057218294;31.4985754085891;ca;3.684749;12122
-25.009883018093;31.4981699195369;ca;2.837688;12122
-25.00972697913;31.4978042330015;ca;1.661601;12122
-25.0103820439532;31.4979425176426;ca;2.347797;12122
-25.0106246918494;31.497910881826;ca;4.966923;12122
-25.0102119441548;31.4977164638698;ca;2.014817;12122
-25.0099924256042;31.4984752125581;ca;5.313735;12122
-25.0098998841381;31.4983444216627;ca;1.643495;12122
-25.010276206387;31.4976924053151;ca;5.296514;12122
-25.0102381702353;31.4983588687794;ca;5.998765;12122
-25.0104978932333;31.4979661012893;ca;4.376109;12122
-25.0100670690125;31.4979720423473;ca;5.291542;12122
-25.0106234878279;31.4983217957625;ca;4.204777;12122
-25.0100944616791;31.4983940029151;ca;3.114389;12122
-25.0105503667106;31.4979597904039;ca;3.550561;12122
-25.0101374603758;31.4982986333543;ca;5.897704;12122
-25.0105560852434;31.4977384022687;ca;5.419058;12122
-25.0100088335393;31.4979764615155;ca;2.956595;12122
-25.0096770139884;31.4979974644717;ca;2.883819;12122
-25.0099595165882;31.4981598027776;ca;4.952034;12122
-25.0097925927732;31.4976572447685;ca;5.29457;12122
-25.0099471334158;31.497974249414;ca;5.739163;12122
-25.0103004801701;31.4983745799722;ca;3.505496;12122
-25.0099391234197;31.4980676065981;ca;4.677875;12122
-25.0101878288527;31.4978456687688;ca;4.836301;12122
-25.009980359183;31.4979248948313;ca;1.279785;12122
-25.0101351503941;31.498399566689;ca;5.073487;12122
-25.0100197654197;31.4984899739584;ca;17.80231;12122
-25.0100026803615;31.4977538429459;ca;18.64384;12122
-25.0104660934501;31.498200809031;ca;18.82342;12122
-25.0098907956187;31.4981865719973;ca;13.39965;12122
-25.010129569141;31.4985846584413;ca;14.01741;12122
-25.0098426192601;31.4979367304217;ca;15.66189;12122
-25.0099869592046;31.4981322999723;ca;17.09125;12122
-25.0098235206661;31.4976630032399;ca;18.34958;12122
-25.0099682961017;31.4985733405087;ca;18.8424;12122
-25.0106247637534;31.4979647665529;ca;16.14004;12122
-25.0098169353184;31.4984485728969;ca;16.80154;12122
-25.0098893170257;31.4980177572877;ca;14.05378;12122
-25.0098445024794;31.4981109506256;ca;17.5356;12122
-25.0105690265966;31.4977188580087;ca;13.28084;12122
-25.0097675003107;31.4985043429353;ca;15.07554;12122
-25.0101372650488;31.4982727295885;ca;13.45738;12122
-25.0104269507292;31.4978583604375;ca;17.75354;12122
-25.0105976199813;31.4977904223883;ca;15.88989;12122
-25.0100362601431;31.4985651778274;ca;16.99144;12122
-25.0099904925313;31.4981900819718;ca;17.47082;12122
-25.0102030651807;31.4985642818912;ca;17.75071;12122
-25.010008211675;31.4983659623394;ca;18.21369;12122
-25.0101257760062;31.4978328712825;ca;17.92139;12122
-25.0105475138995;31.4984810259161;ca;14.44846;12122
-25.0101689957097;31.49769029566;ca;13.34007;12122
-25.0098607311522;31.4979765988412;ca;17.19265;12122
-25.0105535271576;31.4977787762538;an;2.468268;12122
-25.0106241407282;31.4978784122749;an;2.472332;12122
-25.0102820286248;31.4978380792127;an;3.24501;12122
-25.0100840443016;31.4982715354914;an;3.225121;12122
-25.0101629049297;31.4980753041607;an;5.588752;12122
-25.0104248532007;31.4984051742512;an;4.64059;12122
-25.0101878987747;31.4981016363517;an;1.890396;12122
-25.0101622523209;31.4984489023765;an;3.103203;12122
-25.0102719931045;31.4977071206235;an;2.172076;12122
-25.0103693378224;31.4979632841884;an;1.688585;12122
-25.0096949088333;31.4976671666131;an;4.205501;12122
-25.0097683132215;31.4982114197072;an;2.52518;12122
-25.010417931801;31.4981080907986;an;4.49241;12122
-25.0099383489794;31.4977527258973;an;4.873845;12122
-25.0102388095477;31.4985682160763;an;4.940828;12122
-25.0102639850815;31.498205285881;an;5.797391;12122
-25.0103385686076;31.4985657499077;an;2.728472;12122
-25.0103511979627;31.4981226800988;an;1.295872;12122
-25.0101824338409;31.4984232797524;an;2.19258;12122
-25.010082076909;31.4985737558377;an;3.832668;12122
-25.0097583885283;31.4983905954602;an;2.59228;12122
-25.0101419042609;31.4983611405121;an;4.633584;12122
-25.0105223186356;31.498317407229;an;1.357798;12122
-25.0098071176891;31.4979126342435;an;4.939224;12122
-25.0101535625295;31.4981946119426;an;4.656209;12122
-25.0102766447883;31.498355809322;an;3.30262;12122
-25.0101226567736;31.4985715769641;an;5.207879;12122
-25.0098441053755;31.4977480731053;an;1.660396;12122
-25.0102638864198;31.4977527151219;an;5.407394;12122
-25.0099109769109;31.4983778247249;an;1.690181;12122
-25.0098815569271;31.4978819409355;an;5.467311;12122
-25.0103462244587;31.4981903253059;an;3.401864;12122
-25.0097295385599;31.4984586367187;an;5.968789;12122
-25.0096961349418;31.4976560723238;an;2.487851;12122
-25.0102557205251;31.498525405475;an;5.425097;12122
-25.0102676340619;31.4980773255866;an;4.233479;12122
-25.0103464382114;31.4977832616136;an;2.896835;12122
-25.0097593669263;31.4984526205875;an;5.912511;12122
-25.010557768182;31.498142700315;an;5.838419;12122
-25.0100834146951;31.4983900305341;an;1.976068;12122
-25.0105615920697;31.498238132176;an;4.686822;12122
-25.0101875205739;31.4981858773485;an;4.18246;12122
-25.0100816004826;31.498157427195;an;2.152417;12122
-25.0099346820877;31.4977292197418;an;4.3899;12122
-25.0099828098843;31.4981565004413;an;5.884365;12122
-25.0096919315703;31.4980971936164;an;2.288806;12122
-25.0102475363581;31.4976952455132;an;1.955843;12122
-25.0098133018214;31.4985286143681;an;5.951494;12122
-25.0097126200329;31.4983681127087;an;4.364073;12122
-25.0105849766375;31.4981912967847;an;3.395512;12122
-25.0100042329195;31.4985094806395;an;2.697606;12122
-25.0101702941038;31.4977804751822;an;2.28615;12122
-25.010486289088;31.4977046999253;an;4.808956;12122
-25.0103152187086;31.4979476448732;an;3.117579;12122
-25.009831556449;31.4985534277654;an;1.655073;12122
-25.0102243813141;31.4981206580631;an;1.180851;12122
-25.0102606270593;31.4985339864922;an;2.69755;12122
-25.0100560077211;31.4977551066685;an;4.145094;12122
-25.0101138065366;31.4979770087257;an;2.502641;12122
-25.0098465200394;31.4982244288274;an;2.834071;12122
-25.0104975258203;31.4982688912195;an;4.587674;12122
-25.0101430493506;31.4980412862368;an;5.788251;12122
-25.0097318172832;31.49835956885;an;1.441905;12122
-25.0105051970973;31.4985254538997;an;3.751997;12122
-25.0099990541948;31.4980536424277;an;1.494687;12122
-25.010070232133;31.4984570700441;an;2.771059;12122
-25.0097506870944;31.4984482293886;an;4.47817;12122
-25.0102855801994;31.4985502951028;an;4.792315;12122
-25.0101305921116;31.4976663689543;an;1.145894;12122
-25.0102274007607;31.4981592747947;an;3.373854;12122
-25.0104653175226;31.4979709943331;an;2.435328;12122
-25.0101119936676;31.497793956254;an;2.192188;12122
-25.0097966548991;31.497971523205;an;3.231817;12122
-25.0106083352487;31.4980886992488;an;2.961566;12122
-25.0102563285359;31.4980729951348;an;4.082359;12122
-25.0104050375829;31.4983539156461;an;5.510829;12122
-25.0103618765606;31.4984980016639;an;3.402021;12122
-25.0098581355824;31.4982230771048;an;4.413404;12122
-25.0097668770885;31.4980069568917;an;5.021691;12122
-25.0101694096875;31.4978256079851;an;3.691612;12122
-25.0101337927771;31.4979687435925;an;2.313311;12122
-25.0105652667499;31.4985594323817;an;3.090535;12122
-25.010222019512;31.4983963921815;an;4.01507;12122
-25.0099099491983;31.498098721861;an;5.162247;12122
-25.0096956111249;31.4982944428521;an;4.120913;12122
-25.010487441479;31.4984243187423;an;2.890902;12122
-25.0102806777269;31.4985215546312;an;4.550194;12122
-25.0106039938173;31.4982143535322;an;3.577266;12122
-25.0100409676354;31.4977123739377;an;5.981331;12122
-25.0102613323341;31.4983978309015;an;1.237565;12122
-25.0099656385705;31.4982196715726;an;3.838771;12122
-25.0098884348183;31.4984894723582;an;4.193055;12122
-25.0103533426543;31.4978454565808;an;3.641329;12122
-25.0102365000688;31.4978197790674;an;5.228011;12122
-25.0097871492292;31.4984998751938;an;3.204637;12122
-25.0105490892511;31.4981110038088;an;1.605669;12122
-25.0097446347203;31.4981572618099;an;3.773086;12122
-25.0102120068731;31.4982022749291;an;1.874039;12122
-25.0102070791262;31.4981541260735;an;2.308665;12122
-25.0102333865451;31.4981457013804;an;2.135458;12122
-25.0097477986062;31.4984297976349;an;4.156383;12122
-25.0100124652125;31.4976608581573;an;2.321117;12122
-25.0097230311563;31.4977585819167;an;4.674721;12122
-25.0098444692644;31.4978487261612;an;2.921348;12122
-25.0098308079924;31.4979094646246;an;2.531141;12122
-25.0100047868157;31.4983011324781;an;4.972664;12122
-25.0099752491183;31.4985612530204;an;1.788149;12122
-25.0103014716456;31.4977627925552;an;4.75618;12122
-25.0106320127255;31.4978507753844;an;4.49406;12122
-25.0105547641623;31.4983335876817;an;4.580636;12122
-25.0102504060836;31.4977681933909;an;4.905415;12122
-25.0102541977629;31.4977356137635;an;4.650103;12122
-25.0099226754051;31.4977334529581;an;1.726658;12122
-25.0099839964728;31.4983715753373;an;5.703588;12122
-25.0100947623441;31.498473024099;an;3.182074;12122
-25.0106089939087;31.498555895617;an;2.348018;12122
-25.009835504333;31.4979019390187;an;3.790855;12122
-25.0099112992799;31.4976806721279;an;4.230285;12122
-25.0099293108623;31.4977224608553;an;4.213039;12122
-25.0102580935712;31.4985069022939;an;5.304239;12122
-25.0097215781248;31.498210498546;an;4.579911;12122
-25.0097134443285;31.4981108323556;an;4.399579;12122
-25.0100716906237;31.4981519269923;an;4.555535;12122
-25.0102586837273;31.498331589361;an;4.175562;12122
-25.0097263646293;31.4984563091543;an;5.122119;12122
-25.0098211085085;31.49830439418;an;2.280133;12122
-25.0100311547454;31.4985349481421;an;4.357049;12122
-25.010490100237;31.4984428865288;an;4.042418;12122
-25.0098990834408;31.4984761846547;an;2.49182;12122
-25.0105041479789;31.497990397545;an;4.017962;12122
-25.0105053285808;31.4977382631313;an;12.32637;12122
-25.0100405955304;31.4976810334468;an;15.46945;12122
-25.0099586922587;31.4983923115982;an;13.70843;12122
-25.0102540298761;31.4976539932281;an;13.97179;12122
-25.0103561084725;31.4978959525312;an;16.76114;12122
-25.0099866184446;31.49796796102;an;13.87644;12122
-25.0104354151775;31.4979360810856;an;15.39876;12122
-25.0097537181598;31.4982511614092;tt;2.969076;12122
-25.0105967777504;31.4982598680299;tt;4.731379;12122
-25.0104392010115;31.4977855334632;tt;1.573928;12122
-25.0097745147118;31.4977716596947;tt;2.329314;12122
-25.0103530034131;31.4983074670447;tt;2.147598;12122
-25.0096960741484;31.4984826566451;tt;3.490877;12122
-25.010240184541;31.4982807860688;tt;4.090071;12122
-25.0103606339817;31.4980382399567;tt;5.440748;12122
-25.0101454520225;31.4979426929645;tt;1.849763;12122
-25.0099553035491;31.4985473146759;tt;1.880662;12122
-25.0103460848041;31.4978485690247;tt;2.99007;12122
